id,Date,MSFT,AMZN,TSLA,GOOGL,GOOG,UNH,JNJ,XOM,JPM,META,V,PG,NVDA,HD,CVX,LLY,MA,ABBV,PFE,MRK,PEP,BAC,KO,COST,AVGO,TMO,WMT,CSCO,MCD,ACN,ABT,DIS,DHR,WFC,BMY,LIN,NEE,TXN,ADBE,VZ,CMCSA,PM,COP,AMGN,RTX,HON,CRM
611,5/11/2021,242.4735413,161.1954956,205.7333374,113.5029984,115.4380035,402.2820435,161.5122375,55.83447266,151.893219,306.5299988,222.7662048,132.0177002,142.8534241,317.9247131,99.24414063,190.0461884,364.5780334,108.0524826,37.44150543,70.16985321,138.9283905,40.05477142,51.57236099,374.3580627,420.7808533,462.5596313,136.851593,50.52622986,224.993042,282.4364014,115.548439,181.6699982,256.6355896,44.30638504,61.3671875,291.08255,71.49643707,176.0896606,485.1900024,54.24108124,55.53084564,89.9940033,52.1133461,238.999649,80.94315338,221.7209015,215.5599976
612,5/12/2021,235.3538818,157.5970001,196.6300049,110.0124969,111.9540024,396.0968628,160.8619232,56.13365173,150.8489532,302.5499878,217.9745941,130.6203003,137.3839417,304.7908325,99.86732483,188.5336151,353.6787109,108.1183319,37.76502228,70.65903473,137.5738983,39.67898178,51.30652237,368.4385071,403.866272,453.3682556,133.3114166,49.34986496,219.2975159,274.0403442,113.5573807,177.8500061,249.0432892,44.22885132,61.62503052,286.5692139,69.05434418,169.7458496,472.0899963,54.12063217,54.68097687,88.98574066,52.085289,237.6071472,78.97548676,212.8969727,210.5399933
613,5/13/2021,239.3223724,158.0735016,190.5633392,111.4520035,113.0985031,399.2138672,162.5451355,55.44179916,154.729126,305.2600098,221.3682251,132.7212219,136.4527588,312.8865051,99.22554016,191.0722656,357.0505981,109.6607361,38.15513611,71.28410339,139.6151428,40.31492996,51.75274658,375.694397,411.7259216,455.5016479,135.5669556,50.20105743,221.058136,279.8567505,114.6309891,178.3399963,251.4214935,44.96536255,62.11207962,290.4391785,70.10647583,172.0430908,474.1600037,54.49125671,55.42461395,90.23451233,51.12389374,238.7817993,80.4152298,217.3373566,211.8600006
614,5/14/2021,244.3642578,161.1450043,196.5800018,113.9189987,115.8079987,400.4255371,162.7937775,56.81615829,157.1338959,315.9400024,224.5343323,133.0006714,142.2218323,311.1654663,101.8206024,192.3170624,360.9085083,109.5008469,38.07901764,70.9217453,139.8249817,40.81598282,51.96162033,380.5349731,422.2628784,457.6449585,136.8222046,50.59317398,222.9341888,282.6816101,115.4703369,173.6999969,252.3269958,45.50804138,61.95927811,293.5779724,70.57945251,176.1569519,486.5599976,54.38006592,56.67042923,90.37325287,53.27290726,239.8025055,82.43089294,220.9130096,217.6600037
615,5/17/2021,241.4395599,163.5195007,192.2766724,114.4459991,116.0705032,399.2822571,162.9563751,58.14376831,157.7662659,315.4599915,224.0396118,132.730835,141.4479828,307.6849365,103.0669403,191.6505127,360.3035583,109.9334564,38.16464615,72.3530426,139.4243774,41.18212509,51.87617111,380.0796509,420.6565552,451.5140381,136.204361,50.63142776,222.8956909,281.5045776,113.9380264,170.0800018,249.670166,46.41897583,62.51317215,293.2952881,69.40184021,173.8116608,482.7399902,53.68514252,53.56070328,90.23451233,54.95064163,240.7564545,83.09319305,220.0482635,215.0599976
616,5/18/2021,239.3716278,161.6139984,192.6233368,113.123497,115.1715012,400.9922791,163.0137634,56.49827957,155.5435028,309.9599915,223.178833,131.3720245,139.9526825,304.5504456,99.96939087,190.7683868,360.0755005,110.2344208,38.1075592,71.9091568,138.7947998,40.62326813,51.59134674,378.9412537,414.7282715,453.198761,139.1659698,50.62186813,223.1362152,277.5909424,114.1722717,169.6799927,248.6950226,45.411129,62.64686203,290.487854,69.77828217,171.9277191,480.6199951,52.98096085,53.06817627,90.36401367,53.99867249,239.3064575,81.95098114,216.0159149,214.3300018
617,5/19/2021,239.9638367,161.5899963,187.8200073,113.5749969,115.4355011,400.1324158,162.6598969,55.14261627,154.3554688,313.5899963,222.2092133,131.6418457,140.4519348,302.3390198,97.16368103,192.611084,358.0027161,108.955368,37.89823151,71.89104462,138.7184906,40.44019699,51.4299469,375.8230896,422.35849,455.5315552,139.1757813,50.18192673,221.4237213,275.5900269,113.5866623,169.2700043,248.0979767,44.74246216,62.59911346,288.6065979,70.13543701,174.6671143,480.4700012,52.74004364,52.38248444,89.0874939,52.38690948,237.1791534,81.78780365,215.0442963,221.3399963
618,5/20/2021,243.2801971,162.3840027,195.593338,115.3475037,117.8044968,399.2920532,163.6067047,55.01173019,154.0872345,318.6099854,224.0396118,132.9910431,145.9114532,303.7331848,97.50262451,195.5711823,364.6672668,110.1403656,38.17416382,72.16281128,140.4354553,40.34383011,51.88567352,379.7034912,435.056366,463.8456726,139.6661224,50.54535675,223.3767395,278.513031,114.9725952,171.3600006,253.6603546,44.31607056,63.98384094,290.6145935,71.70879364,178.1081696,491.6700134,52.61959457,53.15509415,90.11425018,52.20782089,240.327179,82.29959106,215.8313293,223.7799988
619,5/21/2021,241.9872284,160.154007,193.6266632,114.7064972,117.2549973,402.2137146,163.5015106,55.08652496,155.8404999,316.230011,224.3661194,132.9910431,149.6983948,303.6081848,98.02987671,195.9142151,364.5681152,109.2092896,38.01241302,71.7279892,140.3114624,40.85452271,51.85718536,376.872345,431.4612427,460.9048462,139.0090942,50.14367294,222.4724121,277.9539185,114.3186569,172.3999939,251.3219757,44.4614296,64.03158569,291.0435181,71.85358429,177.8294067,488.0700073,52.73078537,53.19371796,90.11425018,52.4528923,239.4495544,82.85964966,216.8709717,222.5800018
620,5/24/2021,247.5243835,162.2494965,202.1466675,118.052002,120.3335037,401.5491943,164.1270142,55.73162842,156.6835938,324.6300049,226.8890991,132.9525146,155.8918152,302.7140198,99.4233017,197.0316162,369.3086853,109.011795,37.8792038,71.59209442,141.0268402,41.07613373,52.02807617,379.5747681,439.0627747,461.0244141,139.0188599,51.06180954,223.1169739,279.395752,114.4748306,174.3099976,252.655365,44.8102951,64.26078796,293.6754456,71.45782471,181.3666229,497.8299866,52.79563904,53.75385284,90.79875946,52.87703323,236.3396912,83.50661469,218.6199493,226.9900055
621,5/25/2021,248.4521942,162.9524994,201.5633392,118.1435013,120.4534988,403.6011658,163.6747131,54.46946335,155.0644836,327.7900085,226.5922546,133.405426,156.2487946,304.5504456,97.79450226,195.2673187,364.1912537,107.7421188,37.42248535,70.20609283,141.4560852,40.47873306,52.01858902,381.485321,439.3974609,462.5795898,139.5876617,50.98529816,223.3382568,280.513916,115.5581894,176.1699982,253.8792725,44.66493988,63.7546463,293.6560059,70.82076263,181.3762054,505.0799866,52.3323555,53.7924881,90.20674896,51.72712708,230.8545074,83.29417419,217.6871643,227.7100067
622,5/26/2021,248.2251892,163.2579956,206.3766632,119.0155029,121.6764984,403.7574768,162.7027435,55.10521698,155.0453033,327.6600037,224.6629486,133.1066742,156.7705536,305.1080933,98.02987671,197.0022125,359.6589355,107.8737946,37.03236771,69.9615097,141.4560852,40.50764084,52.24644089,381.7228394,440.3057861,458.263031,139.4209442,50.60273743,223.5403137,278.513031,113.9477921,176.4700012,250.5259399,44.96536255,63.15300369,292.2132568,70.91728973,181.049408,506.980011,52.22117233,54.90309525,90.01250458,52.23609543,227.5634003,83.52591705,217.9106445,229.6799927
623,5/27/2021,246.0734711,161.5054932,210.2833405,118.1340027,120.1255035,403.2591858,162.4525604,54.74994659,157.4596558,332.75,224.4551544,130.0806427,154.653656,306.4926147,96.98480225,195.2477264,359.0143127,105.6354446,36.7754631,68.77479553,139.7486725,40.99905014,52.68318176,383.5838318,447.1806335,471.0133362,138.9502411,50.61229706,225.9551086,274.6876526,112.9132309,179.0399933,253.9688263,45.31422043,62.75191498,293.1977844,70.46362305,181.7895203,498.2799988,52.15631485,55.3763237,89.42974091,52.33977127,224.4726105,85.56337738,224.7121429,225.8300018
624,5/28/2021,246.4386749,161.1535034,208.406662,117.8424988,120.5780029,402.4970398,162.8759918,54.57230759,157.3542633,328.730011,224.8904877,129.9553833,162.2075653,306.6272888,97.71917725,195.7769928,357.605957,106.4630661,36.85158539,68.74761963,141.1126709,40.84488297,52.49329376,374.4471436,451.6268005,468.042572,139.2836609,50.59317398,226.2646942,276.7572632,113.8501892,178.6499939,254.8743591,45.2754631,62.76146317,293.0223694,70.67597961,182.4527588,504.5799866,52.34162521,55.3763237,89.19850159,52.53770828,226.9814911,85.65994263,224.3623505,238.1000061
625,6/1/2021,244.1882782,160.9324951,207.9666595,119.0589981,121.4905014,397.4160156,159.2960815,56.52632141,159.0883942,329.1300049,224.2275848,128.0568695,162.4072876,304.1274109,100.4119034,194.4831848,356.8225403,105.5319824,36.63273621,68.10443878,140.8170013,41.35556412,52.48379517,374.4075928,447.7829895,445.6224365,138.9208069,50.32538223,225.6358795,275.50177,103.2508392,178.8399963,243.9983368,45.79876709,62.16937256,294.640564,69.98217773,181.664566,495.9100037,52.23970795,54.99968338,89.52224731,54.92237091,222.8222961,85.93029785,226.3445282,236.1999969
626,6/2/2021,244.0895844,161.6994934,201.706665,118.5295029,121.064003,396.5658875,159.9408417,56.97509384,159.0979614,329.1499939,227.2254944,128.6158142,167.5372772,302.7453308,101.7582474,195.1791077,363.8242798,104.770195,36.90866852,68.72949982,141.3797607,41.37483215,52.69267273,376.7436829,452.9654541,447.8155212,138.616806,50.65055466,226.1582794,276.4041443,104.3342056,177,240.8141479,45.36267471,61.77782822,293.3492737,70.55467987,183.3466492,495.769989,52.48987579,54.74858093,89.54999542,55.60100174,224.3295441,85.58267975,224.1971893,234.6199951
627,6/3/2021,242.5202332,159.3504944,190.9466705,117.3789978,120.2304993,398.6276245,159.78685,57.19948578,159.2033386,326.0400085,225.6919098,130.9190521,169.4494934,301.0055237,101.2969131,198.6782837,358.8357544,105.5319824,37.07993698,70.16777039,141.8841858,41.84896088,52.82558823,379.9905396,444.4268799,443.9476318,138.8619843,51.00442886,224.8716431,274.2757263,106.5789948,176.2400055,239.8190765,45.02349472,61.88287735,291.8232727,70.22475433,178.7809906,493.1400146,52.79563904,54.45885468,90.06800842,56.05343246,224.8828125,85.63096619,222.7008514,230.8399963
628,6/4/2021,247.5342712,160.3110046,199.6833344,119.6784973,122.5879974,396.3606873,159.7195129,57.45191574,159.4620514,330.3500061,227.7003937,131.0154266,175.525589,300.5996094,102.1066055,198.0117798,363.0011292,105.6730499,37.25121307,70.3576355,142.0475311,41.86832047,53.39524078,383.6036377,454.1798096,447.3669739,139.107132,51.71215057,225.7713318,277.7479553,106.6668396,177.1799927,241.0728912,45.50804138,62.01657867,293.3296509,70.19564056,182.6930542,504.5,53.09214401,55.04796219,90.55825806,56.41159058,225.9416962,85.95926666,223.5267334,237.4799957
629,6/7/2021,250.5150452,159.9004974,201.7100067,120.1149979,123.3044968,391.0939941,158.6320648,57.07793808,158.7147369,336.5799866,228.8678894,131.4683838,175.9325104,299.5847473,101.4475555,218.1050415,361.0771179,106.2843781,37.09897614,69.11396027,141.9610596,41.72317123,53.2053566,376.5555725,443.4515991,443.0703735,138.1754913,51.56869125,224.1364136,276.7866821,107.3597946,176.9900055,239.0529327,45.65340042,61.85421753,285.230011,70.32180023,181.2320251,509.4700012,52.99948883,54.97070694,91.16876221,56.37389374,226.2660522,85.91100311,221.7194824,238.1399994
630,6/8/2021,249.2911682,163.2055054,201.1966705,119.9219971,124.1425018,392.5498657,157.2366638,58.08766937,158.0823975,333.6799927,229.5901489,129.9457245,174.3148499,300.4932556,102.3702316,216.3211365,362.247467,105.6542511,36.96575546,68.73420715,140.6351471,41.49094391,52.83508682,375.8627014,443.2124939,439.6310425,137.1261902,51.76954269,225.0554352,276.0608521,105.3102036,176.3300018,239.0130768,45.16886139,60.83239746,286.1299744,70.00157166,179.6749115,509.2000122,52.95315933,54.49748611,89.17074585,56.99597168,225.9130859,86.37448883,223.2935333,236.4199982
631,6/9/2021,250.2979126,164.0574951,199.593338,120.3970032,124.5699997,391.9245911,159.3538208,58.57384109,156.1087646,330.25,229.8473969,129.8975372,173.3685303,297.0524292,101.4757996,221.5159912,360.3332825,107.2154541,37.8792038,70.29117584,140.3757172,40.94909286,52.67368698,376.1200562,443.5949707,446.8186951,136.3907013,51.66433334,223.923584,276.7082214,106.4326019,176.0399933,239.5106049,44.50019073,62.45586777,284.1539917,70.30237579,179.2135315,514.6799927,52.86050415,54.33330917,89.49449921,56.25135803,228.4887543,85.79512024,221.3502502,236.0899963
632,6/10/2021,253.900528,167.4824982,203.3733368,121.7565002,126.0800018,392.3056335,160.7877045,58.66733551,153.6752472,332.4599915,231.469986,130.8612518,174.0352173,297.9899597,102.0689545,228.9063873,361.2953186,109.3221512,38.70700455,72.28484344,141.8169403,40.33950043,53.08193207,379.1392517,448.1272583,463.4668579,137.1752319,52.63028717,226.941864,278.7778015,107.5062027,176.5700073,245.0431366,43.69586182,64.35629272,284.0072327,71.33097076,180.7033844,535.5200195,53.12920761,54.66166306,90.23451233,56.71321106,233.3729248,85.21575165,219.8345032,240.1900024
633,6/11/2021,254.542099,167.341507,203.2966614,121.5100021,125.6965027,388.7879639,158.7475433,58.12506866,153.5698547,331.2600098,232.4692841,129.9650116,178.0327759,300.3676147,101.5981979,219.6438751,362.4854431,108.5509491,38.20271301,72.40825653,141.9034119,40.50399017,53.31928635,377.9711609,450.0682678,463.7060852,138.0283966,52.38163376,229.2055817,279.8175354,107.271965,177.3800049,245.799408,44.26761246,64.30853271,284.8778687,71.31155396,181.3473663,541.2600098,53.11994553,54.9320755,91.42776489,56.52470016,231.589035,85.75650024,218.7948151,240.3099976
634,6/14/2021,256.5161438,169.1934967,205.8966675,122.4455032,126.3519974,390.0289612,159.1421051,58.03157806,150.9639282,336.769989,231.5986328,130.0131989,179.9653931,298.9661865,101.6546936,221.6140137,363.4970398,108.5321426,37.70793152,72.24547577,142.7489471,40.02018738,53.13754272,379.8817139,454.9733887,468.8729248,137.8420868,51.80779266,229.253952,280.2393188,107.82827,178.1799927,246.1874847,43.75400162,64.26078796,284.5745544,71.13689423,182.8756561,556.9500122,52.98096085,55.31837845,92.96327972,56.84516144,230.0818176,85.66959381,216.8418121,246.2599945
635,6/15/2021,255.0059814,169.1564941,199.7866669,121.4195023,126.0329971,391.123291,158.2952576,60.14453506,148.6740723,336.75,230.5102844,129.762619,177.6657257,296.1921997,103.8484116,219.0852051,365.0838013,108.936554,37.66986847,72.48486328,142.7585449,40.04921722,53.00362015,380.0301514,450.1065369,468.8828735,137.292923,51.44436646,228.6445007,280.7101135,107.759964,175.8600006,243.8889008,44.05441666,64.38492584,284.5745544,71.25333405,181.2897034,548.460022,53.08288193,55.35700607,92.92627716,57.6557579,228.8035278,86.32621002,216.1908264,242.5800018
636,6/16/2021,254.0386963,170.7624969,201.6233368,120.7724991,125.6965027,388.1625977,158.2375183,59.92949295,149.7184143,331.0799866,227.1661072,127.960495,177.8829498,292.6450806,103.255249,216.3799438,360.8193054,108.6544037,37.39393616,73.35622406,141.3365326,40.27176285,52.29575348,375.5756226,445.3352661,467.2271118,134.4980164,51.13832092,227.8996124,278.5032043,107.4183502,174.6600037,243.5306702,44.16101456,63.90744019,283.2539673,71.12718964,180.4438782,543.3300171,52.48060608,55.16385651,92.42676544,57.61805725,228.5459442,85.38955688,212.7803802,242.3899994
637,6/17/2021,257.5130005,174.4620056,205.5333405,121.7434998,126.3710022,388.2603149,158.9977417,57.95677948,145.3974609,336.5100098,229.6890717,129.1266022,186.3424988,292.9736328,100.8073273,217.801178,364.2606506,108.0618973,37.56520462,73.94988251,142.7008972,38.5107193,52.56359863,380.8616333,450.5176697,484.8421021,135.0569916,50.81314468,226.2550354,279.3172607,108.950676,174.6499939,255.8096466,41.46697235,63.7641983,280.9845276,72.36925507,180.3669586,551.3599854,52.378685,55.55015564,92.50077057,55.61985016,229.6716156,84.13426971,210.1569214,244.4299927
638,6/18/2021,256.0621033,174.3450012,207.7700043,120.1110001,125.5674973,381.8563538,155.879776,56.47023392,141.7184753,329.6600037,227.9675293,127.2377396,186.1577454,292.4807129,97.00363922,214.2138062,364.3896179,106.3878326,36.92769623,73.35622406,139.7223511,37.52376175,51.43484116,377.0307922,443.1838684,481.2413025,132.5562897,49.79936981,222.1339111,275.8646545,107.6818771,172.4199982,255.7002258,40.45912933,63.47770309,275.8781738,71.10778046,175.9647217,565.5900269,51.72082901,54.76789856,92.03826141,54.22488022,227.6874084,82.96585083,206.4743958,242.7799988
639,6/21/2021,259.22052,172.697998,206.9433289,121.8125,126.4550018,390.3885193,157.6697083,58.51774216,144.1232605,332.2900085,231.8360748,128.2399902,184.0453644,297.3037415,99.84699249,218.2520599,370.0128174,107.9020233,37.50811386,73.49027252,140.8176727,38.46234131,51.99922562,382.8909607,447.7226257,482.3285522,133.7625122,50.86096954,225.3069458,280.0921326,108.7652359,173.9700012,261.2924194,41.94181442,63.82149506,282.0507813,72.12666321,178.886734,567.3499756,52.24897003,55.31837845,92.64878082,56.97712708,229.1755676,84.97434998,209.8751373,244.4799957
640,6/22/2021,262.0631409,175.2720032,207.9033356,122.3304977,126.9994965,390.9964905,157.4579926,59.63967133,143.9124756,339.0299988,233.4290009,128.2881622,188.6346741,302.2427063,100.1765137,217.046463,374.9220581,107.8737946,37.68889999,72.95405579,141.029068,38.67521667,52.1905365,388.2165527,447.5684509,490.9565125,134.3803253,50.9374733,226.2550354,280.1902771,108.2967529,173.5,265.720459,42.19378281,62.97156525,284.0267944,71.91318512,179.7806244,575.7399902,52.23043442,55.65639877,92.50077057,57.29758835,228.8607788,84.37565613,209.3796234,243.1100006
641,6/23/2021,261.8262939,175.1909943,218.8566742,122.1269989,126.4615021,387.9269409,156.5053101,60.07909393,144.7843018,340.5899963,232.1922607,128.105072,190.3375854,301.2375183,100.0541153,212.7925873,372.0459595,107.2154541,37.15606689,72.3699646,139.1746979,38.8977623,51.76964188,388.0086975,449.6981506,492.7619019,133.3310394,50.45928192,225.6358795,280.2294922,108.1796341,175.3300018,267.3225098,42.60079193,62.32217026,278.5585632,71.17571259,178.877121,574.2299805,51.95246887,53.58002472,92.54703522,57.26931381,227.7160339,83.6224823,208.5731354,241.8399963
642,6/24/2021,263.2278748,172.4539948,226.6066742,122.5,127.2819977,391.1730042,157.2174225,60.32217407,146.1160431,343.1799927,233.7357483,128.1917877,191.8182526,301.4017944,100.87323,228.347702,371.6591187,107.9114075,37.28927231,73.11683655,139.9625549,39.50735474,52.02791977,388.1076965,452.9745483,494.0984802,134.2626495,50.47841263,225.7229614,285.9772644,109.0190048,177.9299927,266.2370605,43.78307343,62.88560486,278.9204407,70.71964264,181.2897034,578.2600098,52.23043442,54.14016342,92.71554565,57.86312485,229.8528442,83.86388397,211.5172119,243.7700043
643,6/25/2021,261.5795288,170.072998,223.956665,122.5084991,126.9950027,397.1357117,158.0258179,60.45306396,147.5914764,341.3699951,234.8042908,130.0228119,190.0754089,303.131897,101.0238724,225.6522675,376.4790344,106.2561569,37.08945084,73.92115021,140.6735535,40.27176285,51.96095657,390.5230103,445.400238,491.6148376,135.8513336,50.74620056,224.8426208,289.0178833,110.0145187,178.3500061,265.4503479,44.94596863,63.73554611,278.9008789,71.67058563,180.8667755,579.6599731,52.23970795,54.4878273,92.72489929,57.78771591,231.5031738,83.73835754,212.5374451,241.8699951
644,6/28/2021,265.2314758,172.1945038,229.5733337,122.5360031,126.8195038,393.7130127,157.8429413,58.91041565,147.8597565,355.6400146,231.6085052,130.4083252,199.603653,303.7601318,97.90747833,223.6919403,364.6474304,106.2749786,37.22266388,73.59558868,141.2788849,40.21371078,51.90356445,392.5325317,455.6149292,503.8136902,135.4296417,50.65055466,223.5559845,288.2724609,112.9229813,176.5700073,270.5589905,44.37421799,63.41084671,283.381134,72.92234802,184.0963593,588.7999878,52.05438995,54.17878342,92.37850189,56.16653061,231.6558228,82.18370819,210.6427307,244.5700073
645,6/29/2021,267.876709,172.4069977,226.9199982,122.2724991,126.0185013,390.4178772,157.8525696,58.54579163,147.6777191,351.8900146,233.4488068,129.521698,200.0206299,307.5875549,97.69094086,224.8191223,364.9648438,105.6166382,37.20363235,73.93074036,141.1828003,39.56541443,51.52093506,394.7597961,459.8068542,506.9456787,134.6451111,50.60273743,222.8594513,290.7539978,114.3967514,173.9299927,269.7423706,43.40513611,63.2867012,284.0463257,71.88407135,185.3939819,590.75,51.73935699,54.6037178,91.69506073,55.65755081,231.293335,81.53675079,209.8265533,245.8099976
646,6/30/2021,267.3831787,172.0079956,226.5666656,122.0895004,125.3160019,392.7127075,158.5358429,58.97586441,149.0190125,347.7099915,231.3413849,130.0324707,199.7784424,308.2158508,98.61361694,224.9661407,362.0787964,105.9364014,37.26072693,74.46694183,142.3645782,39.89439392,51.76007462,391.6713257,459.5080872,503.1853027,138.2931824,50.68881607,223.4592285,289.1454468,113.1474762,175.7700043,267.2428589,43.88967514,63.81193542,282.8040161,71.10778046,184.8364868,585.6400146,51.91539764,55.06727982,92.79045105,57.40127182,232.5239105,82.37683105,213.130188,244.2700043
647,7/1/2021,268.0741272,171.6484985,225.9733276,122.4445038,126.3684998,397.0768738,159.7098846,59.14414978,150.4944458,354.3900146,232.6572876,130.3312225,201.8708649,310.7770996,99.99762726,226.5442047,367.6524353,107.4599838,37.64133072,74.67760468,142.3934174,40.19435501,51.61659241,390.5428162,452.5698547,508.2324219,136.6260681,51.10963058,224.697525,294.2556458,114.3479462,177.2599945,271.0768433,44.00596619,64.03321075,284.506134,71.99082184,183.4331665,584.7299805,52.15631485,55.77228165,93.52071381,59.2675209,235.5288391,83.25554657,214.3641357,244.9799957
648,7/2/2021,274.0455322,175.548996,226.3000031,125.2574997,128.7189941,401.4605713,162.6161346,59.06000519,150.3499146,354.7000122,236.1003876,130.9672546,204.6174622,311.8983154,99.86582184,229.3180389,371.9368286,108.3158264,37.8030777,75.26169586,143.0756226,39.8169899,51.82703781,394.9082642,451.1532898,512.0128174,137.4007874,51.56227112,226.0131836,299.0030212,115.2068329,177.1100006,272.8892212,43.67647552,64.40840912,285.4060669,72.07814026,184.7499847,593.0700073,52.2952919,56.4193306,93.90457153,59.1449852,237.2459259,83.71903992,215.0442963,248.1999969
649,7/6/2021,274.0554504,183.7870026,219.8600006,126.1900024,129.7709961,402.3432617,161.6441956,57.37712097,147.8252869,352.7799988,237.0601196,131.044342,206.7298431,308.5734253,97.90747833,230.7490845,373.0178223,108.8425064,37.38441849,74.79250336,143.2870026,38.77197266,51.54006577,394.829071,456.0775146,515.7432861,137.2340851,51.02294922,225.16185,299.5522461,115.9681015,173.6900024,277.5597229,42.14533234,64.11979675,282.2170715,72.90293884,183.7791748,596.9000244,52.26750183,55.92468643,92.35977936,56.81688309,232.4285126,82.80170441,212.3625488,250.25
650,7/7/2021,276.295929,184.8289948,214.8833313,126.473999,130.0774994,403.7161865,163.029953,56.47957993,147.9987183,350.4899902,237.4558716,132.0273438,203.4664001,312.6521606,96.9094696,231.1411438,370.8359985,109.801796,37.44150543,75.22338867,143.9211273,38.46234131,51.96095657,400.5902405,452.4734497,521.388855,137.0085297,51.29260635,226.9805908,303.6816406,116.992897,172.8200073,277.3904114,42.05810928,64.59119415,286.1593628,73.09701538,182.4142761,605.7700195,52.378685,56.41933823,92.49084473,55.61985016,232.0183105,82.87895966,214.4807434,248.4400024
651,7/8/2021,273.8185425,186.5704956,217.6033325,125.0439987,129.177002,402.0392456,162.7123871,56.22714615,145.4451904,345.6499939,234.1018066,132.0080414,198.7821808,307.8775635,96.5987854,232.4153748,367.5692749,109.4255981,37.34635925,74.80208588,143.9883881,37.52376175,51.77920532,403.0352478,453.3985596,517.2892456,136.8908386,51.29260635,225.2489319,303.2304382,116.3975525,172.8000031,275.8269958,41.01150513,64.15827942,280.7399597,72.90293884,180.9340668,605.9500122,52.17068481,56.47753525,92.09763336,55.80836487,233.0295105,82.50236511,213.1009979,245.8000031
652,7/9/2021,274.3317871,185.9669952,218.9833374,125.5185013,129.5744934,404.1575317,163.3571472,57.24622726,150.0993652,350.4200134,235.9420929,132.0562592,200.2553558,311.3086853,97.98279572,230.3276062,370.2998352,109.6419144,37.68889999,74.67760468,143.6232758,38.74294662,52.09487152,408.2025146,462.7267151,515.942749,137.5871277,51.75488281,227.9963379,306.6340027,116.8660202,177.0399933,276.3149109,42.55234528,64.61045074,286.3353577,72.76709747,182.8852844,604.5,52.53610229,56.28355026,93.06194305,56.67551422,233.9071198,83.41004181,217.978653,245.0599976
653,7/12/2021,273.7198181,185.9275055,228.5666656,126.975502,130.5639954,408.0117188,163.0973206,57.19012451,152.2481995,353.1600037,235.3484344,132.1622467,204.8721466,310.9704285,98.1805191,231.3273621,372.9012756,110.629425,37.83161926,74.25629425,143.6520996,39.31383896,52.11400986,403.7579346,468.0942383,513.3793335,137.3419495,51.26372147,227.9286194,305.6040955,115.9583435,184.3800049,276.8526917,42.79462051,64.93753052,286.1495361,72.86412048,184.4712372,600.2000122,52.6110611,56.50662613,92.26615906,56.36446381,233.1153412,83.25554657,218.6393738,242.9100037
654,7/13/2021,277.3323364,183.8679962,222.8466644,127.3414993,130.9945068,410.4634705,162.8952332,56.91900253,149.9837189,352.0899963,239.7809601,131.9984131,202.2503967,306.4373779,97.8509903,230.6314697,380.9935608,110.8927612,37.72696304,74.31374359,146.9669342,38.56877899,52.63056183,402.9461975,466.417511,512.9902954,137.8617096,51.35039139,228.4703522,306.6437988,115.8021851,183.6499939,275.5979309,41.89336395,64.87981415,283.4105225,72.64094543,183.7791748,605.0100098,52.55483627,56.07986832,91.47970581,56.04400253,233.5541687,82.39615631,217.7260284,244.0200043
655,7/14/2021,278.8424683,184.0839996,217.793335,128.2369995,132.0825043,406.7367554,164.0019226,55.65683365,149.4730377,347.6300049,243.38237,132.9717865,198.1704254,308.53479,96.00563812,231.6606293,388.0333557,111.6059952,38.01241302,74.32332611,148.4850006,37.6011734,53.8167038,405.8070068,464.0854492,509.479248,138.8129425,52.09194946,229.3990631,309.2405701,114.7930679,183.4199982,274.9705505,43.56018448,65.30310059,284.7506714,73.45604706,183.8560791,608.8300171,52.77033997,56.03137589,93.21174622,54.35683441,233.4301605,81.99060059,221.3114014,242.4299927
656,7/15/2021,277.3817139,181.5599976,216.8666687,127.0049973,131.2664948,411.9443359,162.0291138,55.11457443,149.8006744,344.4599915,245.9152374,134.1089172,189.4287109,311.907959,95.37481689,226.8774567,387.4674072,111.4348221,38.14561844,74.59143066,149.1672058,37.57214737,53.98888397,407.6580505,459.9899597,513.1697388,138.9208069,51.66820908,229.1572113,309.7815857,114.2934265,184.1499939,279.780426,43.60863876,64.87017822,285.6897583,74.54284668,180.9532928,606.1699829,52.98584366,56.20595932,92.97768402,53.80073547,235.2712708,82.05818176,226.2084961,237.5800018
657,7/16/2021,277.1053467,178.6815033,214.7400055,126.9700012,131.8455048,411.6010437,161.7693024,53.59062195,146.3798828,341.1600037,245.4897919,135.4099274,181.3861237,310.7770996,92.85159302,227.8478088,384.379425,111.7391281,38.39300919,74.70632935,149.7148895,36.69161987,53.95062637,406.2227173,451.0568848,518.4663086,138.8227386,51.71635818,227.0966644,306.801239,115.1261749,179.3099976,283.6044617,42.91090012,64.74511719,283.7528992,75.61023712,178.896347,606.0999756,52.90151978,55.81799698,92.59383392,52.31150818,236.5400085,80.65802765,223.7988129,238.4299927
